file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\identity\token\TokenRetriever.java,com.netflix.priam.identity.token.TokenRetriever,"getReplacedIpForAssignedToken/2[com.netflix.priam.identity.token.ImmutableSet<com.netflix.priam.identity.PriamInstance>,com.netflix.priam.identity.PriamInstance]",FALSE,184,8,12,1,11,7,13,19,1,3,2,13,0,0,0,2,0,0,3,0,4,1,3,0,0,0,49,2,1,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\identity\token\TokenRetriever.java,com.netflix.priam.identity.token.TokenRetriever,grabPreAssignedToken/0,FALSE,100,2,3,1,2,1,1,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\identity\token\TokenRetriever.java,com.netflix.priam.identity.token.TokenRetriever,findInstance/1[com.netflix.priam.identity.token.ImmutableSet<com.netflix.priam.identity.PriamInstance>],FALSE,319,2,1,1,0,1,5,3,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\identity\token\TokenRetriever.java,com.netflix.priam.identity.token.TokenRetriever,isNew/1[com.netflix.priam.identity.PriamInstance],FALSE,333,1,2,1,1,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\identity\token\TokenRetriever.java,com.netflix.priam.identity.token.TokenRetriever,getRacInstanceIds/0,FALSE,326,3,4,1,3,2,4,4,1,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\backup\identity\InstanceIdentityTest.java,com.netflix.priam.backup.identity.InstanceIdentityTest,testDoubleSlots/0,FALSE,72,6,5,0,5,3,10,12,0,3,0,10,0,0,1,1,0,0,0,4,3,2,2,0,0,0,12,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\backup\identity\InstanceIdentityTest.java,com.netflix.priam.backup.identity.InstanceIdentityTest,"printInstance/2[com.netflix.priam.identity.PriamInstance,int]",FALSE,94,1,3,1,2,1,3,4,0,0,2,3,0,0,0,0,0,1,2,0,0,3,0,0,0,0,4,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\backup\identity\InstanceIdentityTest.java,com.netflix.priam.backup.identity.InstanceIdentityTest,testGetSeeds/0,FALSE,65,3,3,0,3,1,5,5,0,0,0,5,0,0,0,0,0,0,2,1,1,0,0,0,0,0,11,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\backup\identity\InstanceIdentityTest.java,com.netflix.priam.backup.identity.InstanceIdentityTest,testDoubleGrap/0,FALSE,86,7,8,0,8,1,7,7,0,1,0,7,1,1,0,0,0,0,2,0,2,0,0,0,0,0,12,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\backup\identity\InstanceIdentityTest.java,com.netflix.priam.backup.identity.InstanceIdentityTest,testCreateToken/0,FALSE,31,6,5,0,5,1,6,21,0,1,0,6,0,0,0,0,0,0,18,9,10,9,0,0,0,0,11,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\backup\identity\InstanceTestUtils.java,com.netflix.priam.backup.identity.InstanceTestUtils,setup/0,FALSE,48,9,9,0,9,1,4,18,0,0,0,4,1,1,0,0,0,0,12,0,7,0,0,0,0,0,22,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\backup\identity\InstanceTestUtils.java,com.netflix.priam.backup.identity.InstanceTestUtils,"createInstanceIdentity/2[java.lang.String,java.lang.String]",FALSE,82,5,8,5,3,1,0,5,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,0,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\backup\identity\InstanceTestUtils.java,com.netflix.priam.backup.identity.InstanceTestUtils,createInstances/0,FALSE,68,1,6,5,1,1,1,11,0,0,0,1,1,1,0,0,0,0,18,0,0,0,0,0,0,0,5,0,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\backup\DirectorySize.java,com.netflix.priam.backup.DirectorySize,getBytes/1[java.lang.String],FALSE,8,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,TRUE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\tuner\CassandraTunerService.java,com.netflix.priam.tuner.CassandraTunerService,updateServicePost/0,FALSE,37,1,2,0,2,1,1,11,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,15,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\tuner\CassandraTunerService.java,com.netflix.priam.tuner.CassandraTunerService,"CassandraTunerService/3[com.netflix.priam.scheduler.PriamScheduler,com.netflix.priam.config.IConfiguration,com.netflix.priam.config.IBackupRestoreConfig]",TRUE,21,4,0,0,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\tuner\CassandraTunerService.java,com.netflix.priam.tuner.CassandraTunerService,scheduleService/0,FALSE,28,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\tuner\CassandraTunerService.java,com.netflix.priam.tuner.CassandraTunerService,updateServicePre/0,FALSE,34,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\backup\AbstractBackupPath.java,com.netflix.priam.backup.AbstractBackupPath$BackupFileType,isV2/1[com.netflix.priam.backup.AbstractBackupPath.BackupFileType],FALSE,64,1,1,1,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\backup\AbstractBackupPath.java,com.netflix.priam.backup.AbstractBackupPath$BackupFileType,fromString/1[java.lang.String],FALSE,68,2,3,1,2,2,2,8,1,0,1,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11,9,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\backup\AbstractBackupPath.java,com.netflix.priam.backup.AbstractBackupPath$BackupFileType,isDataFile/1[com.netflix.priam.backup.AbstractBackupPath.BackupFileType],FALSE,60,1,5,5,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\backupv2\MetaFileWriterBuilder.java,com.netflix.priam.backupv2.MetaFileWriterBuilder,MetaFileWriterBuilder/1[com.netflix.priam.backupv2.MetaFileWriterBuilder.MetaFileWriter],TRUE,55,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\backupv2\MetaFileWriterBuilder.java,com.netflix.priam.backupv2.MetaFileWriterBuilder,newBuilder/0,FALSE,59,2,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\identity\config\TestAWSInstanceInfo.java,com.netflix.priam.identity.config.TestAWSInstanceInfo,setUp/0,FALSE,13,2,1,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,10,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\identity\config\TestAWSInstanceInfo.java,com.netflix.priam.identity.config.TestAWSInstanceInfo,testPublicHostname/0,FALSE,46,3,1,0,1,1,3,10,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\identity\config\TestAWSInstanceInfo.java,com.netflix.priam.identity.config.TestAWSInstanceInfo,testMissingPublicHostname/0,FALSE,57,3,1,0,1,1,3,12,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\identity\config\TestAWSInstanceInfo.java,com.netflix.priam.identity.config.TestAWSInstanceInfo,testMissingPublicHostIP/0,FALSE,33,3,1,0,1,1,3,12,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\identity\config\TestAWSInstanceInfo.java,com.netflix.priam.identity.config.TestAWSInstanceInfo,testPublicHostIP/0,FALSE,22,3,1,0,1,1,3,10,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\backup\BackupFileSystemContext.java,com.netflix.priam.backup.BackupFileSystemContext,"BackupFileSystemContext/2[com.netflix.priam.backup.IBackupFileSystem,com.netflix.priam.backup.IBackupFileSystem]",TRUE,27,3,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,8,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\backup\BackupFileSystemContext.java,com.netflix.priam.backup.BackupFileSystemContext,getFileStrategy/1[com.netflix.priam.config.IConfiguration],FALSE,33,2,1,0,1,2,1,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\backup\TestCustomizedTPE.java,com.netflix.priam.backup.TestCustomizedTPE,testException/0,FALSE,55,2,1,0,1,3,4,17,1,2,0,4,0,0,1,0,1,0,2,3,3,1,3,0,0,1,17,1,1,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\backup\TestCustomizedTPE.java,com.netflix.priam.backup.TestCustomizedTPE,testExecutor/0,FALSE,39,2,2,0,2,2,7,13,1,2,0,7,0,0,1,0,0,0,1,4,2,0,2,0,0,1,9,1,1,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\configSource\AbstractConfigSourceTest.java,com.netflix.priam.configSource.AbstractConfigSourceTest,oneItem/0,FALSE,41,4,3,0,3,1,5,7,0,2,0,5,0,0,0,0,0,0,5,0,2,0,0,0,0,0,8,1,1,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\configSource\AbstractConfigSourceTest.java,com.netflix.priam.configSource.AbstractConfigSourceTest,lists/0,FALSE,32,4,3,0,3,1,5,7,0,2,0,5,0,0,0,0,0,0,7,0,2,0,0,0,0,0,8,1,1,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\configSource\AbstractConfigSourceTest.java,com.netflix.priam.configSource.AbstractConfigSourceTest,oneItemWithSpace/0,FALSE,50,4,3,0,3,1,5,7,0,2,0,5,0,0,0,0,0,0,5,0,2,0,0,0,0,0,10,1,1,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\backupv2\TestBackupVerificationTask.java,com.netflix.priam.backupv2.TestBackupVerificationTask$MockBackupVerification,shouldThrow/1[boolean],FALSE,67,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,9,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\backupv2\TestBackupVerificationTask.java,com.netflix.priam.backupv2.TestBackupVerificationTask$MockBackupVerification,"verifyBackup/3[com.netflix.priam.backup.BackupVersion,boolean,com.netflix.priam.utils.DateUtil.DateRange]",FALSE,82,4,0,0,0,3,4,4,1,0,3,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,10,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\backupv2\TestBackupVerificationTask.java,com.netflix.priam.backupv2.TestBackupVerificationTask$MockBackupVerification,"verifyAllBackups/2[com.netflix.priam.backup.BackupVersion,com.netflix.priam.utils.DateUtil.DateRange]",FALSE,74,5,0,0,0,2,0,4,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\backupv2\TestBackupVerificationTask.java,com.netflix.priam.backupv2.TestBackupVerificationTask$MockBackupVerification,setResults/1[com.netflix.priam.backup.BackupVerificationResult[]],FALSE,63,1,3,3,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,9,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\identity\InstanceIdentity.java,com.netflix.priam.identity.InstanceIdentity,isTokenPregenerated/0,FALSE,139,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\identity\InstanceIdentity.java,com.netflix.priam.identity.InstanceIdentity,getInstance/0,FALSE,84,1,17,17,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\identity\InstanceIdentity.java,com.netflix.priam.identity.InstanceIdentity,isSeed/0,FALSE,129,2,3,0,3,1,6,5,1,1,0,6,1,1,0,0,0,0,0,1,1,0,0,0,0,0,6,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\identity\InstanceIdentity.java,com.netflix.priam.identity.InstanceIdentity,getSeeds/0,FALSE,97,4,13,5,8,12,17,22,2,3,0,17,2,1,1,4,0,0,0,4,3,0,4,0,0,0,13,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\identity\InstanceIdentity.java,com.netflix.priam.identity.InstanceIdentity,setReplacedIp/1[java.lang.String],FALSE,147,0,1,1,0,2,1,4,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\identity\InstanceIdentity.java,com.netflix.priam.identity.InstanceIdentity,isInstanceDummy/1[com.netflix.priam.identity.PriamInstance],FALSE,152,1,2,1,1,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\identity\InstanceIdentity.java,com.netflix.priam.identity.InstanceIdentity,isReplace/0,FALSE,135,0,7,7,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\identity\InstanceIdentity.java,com.netflix.priam.identity.InstanceIdentity,getInstanceInfo/0,FALSE,88,1,7,7,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\identity\InstanceIdentity.java,com.netflix.priam.identity.InstanceIdentity,populateRacMap/0,FALSE,92,2,4,2,2,1,6,4,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\identity\InstanceIdentity.java,com.netflix.priam.identity.InstanceIdentity,"InstanceIdentity/5[com.netflix.priam.identity.IPriamInstanceFactory,com.netflix.priam.identity.IMembership,com.netflix.priam.config.IConfiguration,com.netflix.priam.identity.config.InstanceInfo,com.netflix.priam.identity.token.ITokenRetriever]",TRUE,73,6,7,4,3,2,4,10,0,0,5,4,0,0,0,1,0,0,0,0,8,0,0,0,0,0,16,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\identity\InstanceIdentity.java,com.netflix.priam.identity.InstanceIdentity,getReplacedIp/0,FALSE,143,0,5,5,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\resources\BackupServletV2.java,com.netflix.priam.resources.BackupServletV2,clearCache/0,FALSE,95,4,1,0,1,1,3,4,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\resources\BackupServletV2.java,com.netflix.priam.resources.BackupServletV2,"BackupServletV2/9[com.netflix.priam.backup.IBackupStatusMgr,com.netflix.priam.backup.BackupVerification,com.netflix.priam.backupv2.SnapshotMetaTask,com.netflix.priam.backupv2.BackupTTLTask,com.netflix.priam.config.IConfiguration,com.netflix.priam.backup.IFileSystemContext,com.netflix.priam.backupv2.IMetaProxy,com.netflix.priam.backup.Provider<com.netflix.priam.backup.AbstractBackupPath>,com.netflix.priam.backupv2.BackupV2Service]",TRUE,68,11,1,0,1,1,1,10,0,0,9,1,0,0,0,0,0,0,1,0,8,0,0,0,0,0,18,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\resources\BackupServletV2.java,com.netflix.priam.resources.BackupServletV2,info/1[java.lang.String],FALSE,109,9,6,2,4,1,8,5,1,2,1,8,0,0,0,0,0,0,2,1,2,0,0,0,0,0,9,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\resources\BackupServletV2.java,com.netflix.priam.resources.BackupServletV2,backup/0,FALSE,81,4,2,1,1,1,3,4,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\resources\BackupServletV2.java,com.netflix.priam.resources.BackupServletV2,updateService/0,FALSE,102,4,1,0,1,1,3,4,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\resources\BackupServletV2.java,com.netflix.priam.resources.BackupServletV2,"validateV2SnapshotByDate/2[java.lang.String,boolean]",FALSE,125,9,6,3,3,2,8,8,2,2,2,8,0,0,0,0,0,0,5,0,2,0,1,0,0,0,17,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\resources\BackupServletV2.java,com.netflix.priam.resources.BackupServletV2,ttl/0,FALSE,88,4,1,0,1,1,3,4,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\resources\BackupServletV2.java,com.netflix.priam.resources.BackupServletV2,list/1[java.lang.String],FALSE,141,8,5,1,4,2,12,9,2,3,1,12,0,0,0,0,0,0,3,0,3,0,1,0,0,0,15,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\backup\TestBackupVerification.java,com.netflix.priam.backup.TestBackupVerification$MockMetaV2Proxy,isMetaFileValid/1[com.netflix.priam.backup.AbstractBackupPath],FALSE,81,4,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\tuner\GCTuner.java,com.netflix.priam.tuner.GCTuner,getGCType/1[java.lang.String],FALSE,75,1,1,1,0,3,1,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,24,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\main\java\com\netflix\priam\tuner\GCTuner.java,com.netflix.priam.tuner.GCTuner,getGCType/1[com.netflix.priam.tuner.JVMOption],FALSE,83,3,5,3,2,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,24,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\scheduler\TestGuiceSingleton.java,com.netflix.priam.scheduler.TestGuiceSingleton,printInjected/0,FALSE,39,3,2,1,1,1,3,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\scheduler\TestGuiceSingleton.java,com.netflix.priam.scheduler.TestGuiceSingleton,testSingleton/0,FALSE,28,5,2,0,2,1,4,10,0,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\identity\config\TestAWSInstanceInfo.java,com.netflix.priam.identity.config.TestAWSInstanceInfo$Anonymous1,(initializer 1),FALSE,24,1,28,0,28,1,1,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\identity\config\TestAWSInstanceInfo.java,com.netflix.priam.identity.config.TestAWSInstanceInfo$Anonymous2,(initializer 2),FALSE,35,1,27,0,27,1,1,6,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\Priam\priam\src\test\java\com\netflix\priam\identity\config\TestAWSInstanceInfo.java,com.netflix.priam.identity.config.TestAWSInstanceInfo$Anonymous3,(initializer 3),FALSE,48,1,28,0,28,1,1,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,FALSE
