file,class,method,variable,usage
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,getVersion/0,version,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"setManifestProperty/2[java.lang.String,java.lang.String]",manifest,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"setManifestProperty/2[java.lang.String,java.lang.String]",value,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"setManifestProperty/2[java.lang.String,java.lang.String]",key,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/2[java.lang.String,java.net.URL]",in,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/2[java.lang.String,java.net.URL]",componentName,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/2[java.lang.String,java.net.URL]",modelURL,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,checkArtifactMap/0,e,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"createArtifactSerializers/1[java.util.Map<java.lang.String,opennlp.tools.util.model.ArtifactSerializer>]",serializers,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/2[java.lang.String,java.nio.file.Path]",in,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/2[java.lang.String,java.nio.file.Path]",modelPath,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/2[java.lang.String,java.nio.file.Path]",componentName,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,serialize/1[java.nio.file.Path],p,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,finishLoadingArtifacts/1[java.io.InputStream],zip,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,finishLoadingArtifacts/1[java.io.InputStream],entry,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,finishLoadingArtifacts/1[java.io.InputStream],factory,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,finishLoadingArtifacts/1[java.io.InputStream],extension,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,finishLoadingArtifacts/1[java.io.InputStream],artifactSerializerClazzName,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,finishLoadingArtifacts/1[java.io.InputStream],in,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,finishLoadingArtifacts/1[java.io.InputStream],entryName,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,finishLoadingArtifacts/1[java.io.InputStream],artifactMap,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,initializeFactory/0,factoryClass,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,initializeFactory/0,e,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,initializeFactory/0,factoryName,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"createBaseArtifactSerializers/1[java.util.Map<java.lang.String,opennlp.tools.util.model.ArtifactSerializer>]",serializers,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,readObject/1[java.io.ObjectInputStream],in,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/2[java.lang.String,boolean]",componentName,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/2[java.lang.String,boolean]",isLoadedFromSerialized,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,createArtifactSerializers/0,serializers,6
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,serialize/1[java.io.File],f,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,serialize/1[java.io.File],out,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,serialize/1[java.io.OutputStream],artifact,5
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,serialize/1[java.io.OutputStream],serializableArtifact,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,serialize/1[java.io.OutputStream],zip,5
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,serialize/1[java.io.OutputStream],entry,5
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,serialize/1[java.io.OutputStream],name,6
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,serialize/1[java.io.OutputStream],serializer,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,serialize/1[java.io.OutputStream],out,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,serialize/1[java.io.OutputStream],artifactSerializerName,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,loadModel/1[java.io.InputStream],zip,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,loadModel/1[java.io.InputStream],entry,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,loadModel/1[java.io.InputStream],factory,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,loadModel/1[java.io.InputStream],MODEL_BUFFER_SIZE_LIMIT,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,loadModel/1[java.io.InputStream],in,8
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,loadModel/1[java.io.InputStream],isSearchingForManifest,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,getArtifact/1[java.lang.String],artifact,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,getArtifact/1[java.lang.String],key,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/3[java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",manifestInfoEntries,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/3[java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",componentName,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/3[java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",languageCode,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,getEntryExtension/1[java.lang.String],entry,4
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,getEntryExtension/1[java.lang.String],extensionIndex,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,getArtifactSerializer/1[java.lang.String],e,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,getArtifactSerializer/1[java.lang.String],resourceName,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/2[java.lang.String,java.io.File]",modelFile,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/2[java.lang.String,java.io.File]",in,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/2[java.lang.String,java.io.File]",componentName,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/4[java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>,opennlp.tools.util.BaseToolFactory]",manifestInfoEntries,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/4[java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>,opennlp.tools.util.BaseToolFactory]",factory,4
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/4[java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>,opennlp.tools.util.BaseToolFactory]",entry,5
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/4[java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>,opennlp.tools.util.BaseToolFactory]",entries,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/4[java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>,opennlp.tools.util.BaseToolFactory]",e,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/4[java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>,opennlp.tools.util.BaseToolFactory]",manifest,7
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/4[java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>,opennlp.tools.util.BaseToolFactory]",componentName,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,"BaseModel/4[java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>,opennlp.tools.util.BaseToolFactory]",languageCode,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,getManifestProperty/1[java.lang.String],manifest,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\model\BaseModel.java,opennlp.tools.util.model.BaseModel,getManifestProperty/1[java.lang.String],key,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\cmdline\parser\CheckModelUpdaterTool.java,opennlp.tools.cmdline.parser.CheckModelUpdaterTool,"trainAndUpdate/3[opennlp.tools.cmdline.parser.ParserModel,opennlp.tools.cmdline.parser.ObjectStream<opennlp.tools.cmdline.parser.Parse>,opennlp.tools.cmdline.parser.ModelUpdaterTool.ModelUpdaterParams]",bes,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\cmdline\parser\CheckModelUpdaterTool.java,opennlp.tools.cmdline.parser.CheckModelUpdaterTool,"trainAndUpdate/3[opennlp.tools.cmdline.parser.ParserModel,opennlp.tools.cmdline.parser.ObjectStream<opennlp.tools.cmdline.parser.Parse>,opennlp.tools.cmdline.parser.ModelUpdaterTool.ModelUpdaterParams]",trainer,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\cmdline\parser\CheckModelUpdaterTool.java,opennlp.tools.cmdline.parser.CheckModelUpdaterTool,"trainAndUpdate/3[opennlp.tools.cmdline.parser.ParserModel,opennlp.tools.cmdline.parser.ObjectStream<opennlp.tools.cmdline.parser.Parse>,opennlp.tools.cmdline.parser.ModelUpdaterTool.ModelUpdaterParams]",originalModel,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\cmdline\parser\CheckModelUpdaterTool.java,opennlp.tools.cmdline.parser.CheckModelUpdaterTool,"trainAndUpdate/3[opennlp.tools.cmdline.parser.ParserModel,opennlp.tools.cmdline.parser.ObjectStream<opennlp.tools.cmdline.parser.Parse>,opennlp.tools.cmdline.parser.ModelUpdaterTool.ModelUpdaterParams]",checkModel,1
